date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/25/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,276753,6184232.15,1.71
2/25/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,48337,6133559.8,1.69
2/25/2021,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,M7516K103,74773,6132133.73,1.69
2/25/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,120189,6100390.33,1.68
2/25/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,4150053,6038341.92,1.67
2/25/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,157195,6022193.59,1.66
2/25/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,45155,5903877.63,1.63
2/25/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,181895,5889760.1,1.63
2/25/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,56580,5891334.64,1.63
2/25/2021,IZRL,HILAN LTD,HLAN,6267230,132634,5878470.62,1.62
2/25/2021,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,6443858,317047,5854611.66,1.62
2/25/2021,IZRL,EVOGENE LTD,EVGN,B289530,937499,5868351.28,1.62
2/25/2021,IZRL,MATRIX IT LTD,MTRX,6747754,264903,5870382.04,1.62
2/25/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,290183,5876205.75,1.62
2/25/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,195778,5796986.58,1.6
2/25/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,21861,5753016.98,1.59
2/25/2021,IZRL,RADWARE LTD,RDWR,M81873107,217505,5733431.8,1.58
2/25/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,5862632,5714649.11,1.58
2/25/2021,IZRL,ARAD LTD,ARD,B0G7VP6,393476,5689255.77,1.57
2/25/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,78174,5618365.38,1.55
2/25/2021,IZRL,STRATASYS LTD,SSYS,M85548101,164497,5620862.49,1.55
2/25/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,861352,5475376.31,1.51
2/25/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,496949,5466439,1.51
2/25/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,188697,5462778.15,1.51
2/25/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,36792,5462508.24,1.51
2/25/2021,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,B290CJ7,192488,5417934.02,1.5
2/25/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,1325210,5382666.18,1.49
2/25/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,2658687,5359100.73,1.48
2/25/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,329223,5329891.65,1.47
2/25/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,47691,5305146.84,1.46
2/25/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,1154499,5252970.45,1.45
2/25/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,6671696,5239493.51,1.45
2/25/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,18341,5214896.53,1.44
2/25/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,22374,5111116.56,1.41
2/25/2021,IZRL,JFROG LTD,FROG,M6191J100,90537,4941509.46,1.36
2/25/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,756293,4772208.83,1.32
2/25/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,461266,4695687.88,1.3
2/25/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,93502,4329142.6,1.19
2/25/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,453493,4063297.28,1.12
2/25/2021,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,09073Q105,9720,40338,0.01
2/25/2021,PRNT,EXONE CO/THE,XONE,302104104,1686821,59139944.26,9.59
2/25/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,945998,33932948.26,5.5
2/25/2021,PRNT,HP INC,HPQ,40434L105,1044274,29438084.06,4.78
2/25/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,22934,28610557.27,4.64
2/25/2021,PRNT,STRATASYS LTD,SSYS,M85548101,815738,27873767.46,4.52
2/25/2021,PRNT,RENISHAW PLC,RSW,732358,332131,27123938.62,4.4
2/25/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,437289,27024672.99,4.38
2/25/2021,PRNT,PTC INC,PTC,69370C100,200349,26942933.52,4.37
2/25/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,126086,26513339.54,4.3
2/25/2021,PRNT,MICROSOFT CORP,MSFT,594918104,115677,26488876.23,4.3
2/25/2021,PRNT,TRIMBLE INC,TRMB,896239100,356379,26243749.56,4.26
2/25/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1127627,24884615.3,4.04
2/25/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,21369103,409865,23636914.55,3.83
2/25/2021,PRNT,ANSYS INC,ANSS,03662Q105,67449,22828788.54,3.7
2/25/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1092080,22562372.8,3.66
2/25/2021,PRNT,AUTODESK INC,ADSK,52769106,79499,22580100.97,3.66
2/25/2021,PRNT,PROTO LABS INC,PRLB,743713109,146839,21550091.64,3.5
2/25/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,376931,17112667.4,2.78
2/25/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,97112,8963437.6,1.45
2/25/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,16255101,12941,7196619.51,1.17
2/25/2021,PRNT,AMETEK INC,AME,31100100,59691,7180827.3,1.16
2/25/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,80597,7009068.08,1.14
2/25/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,48778,5710440.46,0.93
2/25/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,126773,5673091.75,0.92
2/25/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,442505,5646363.8,0.92
2/25/2021,PRNT,MICHELIN (CGDE),ML,4588364,38197,5492561.31,0.89
2/25/2021,PRNT,SIEMENS AG-REG,SIE,5727973,34830,5516021.17,0.89
2/25/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,489915,5417069.41,0.88
2/25/2021,PRNT,BERTRANDT AG,BDT,5130861,95964,5381922.63,0.87
2/25/2021,PRNT,NUVASIVE INC,NUVA,670704105,86173,5041120.5,0.82
2/25/2021,PRNT,STRYKER CORP,SYK,863667101,20278,4983926.84,0.81
2/25/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,42161,4969938.68,0.81
2/25/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,62157,4915997.13,0.8
2/25/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,41902,4928932.26,0.8
2/25/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,7800105,95399,4919726.43,0.8
2/25/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,30458,4797439.58,0.78
2/25/2021,PRNT,ARCONIC CORP,ARNC,03966V107,165460,3780761,0.61
2/25/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,223000,1614839.78,0.26
2/25/2021,PRNT,SGL CARBON SE,SGL,4818351,119212,1005035.47,0.16
2/25/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,19302,831337.14,0.13
2/25/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,37513,771642.41,0.13
2/25/2021,PRNT,HEXCEL CORP,HXL,428291108,14088,763428.72,0.12
2/25/2021,PRNT,VOESTALPINE AG,VOE,4943402,18407,736951.79,0.12
2/25/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,29973,759815.55,0.12
2/25/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,20967,713184.09,0.12
2/25/2021,PRNT,3M CO,MMM,88579Y101,4018,718257.68,0.12
2/25/2021,PRNT,SANDVIK AB,SAND,B1VQ252,26343,731895.47,0.12
2/25/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,6323,696541.68,0.11
2/25/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,99508,672314.65,0.11
2/25/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,77430,682932.6,0.11
2/25/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,3832,646591.73,0.1
2/25/2021,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,5076705,6307,633155.28,0.1
2/25/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,5742,635950.95,0.1
2/25/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,8262,576274.5,0.09
