date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/9/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,943473.0,65505330.39,0.93
3/9/2021,ARKW,NVIDIA CORP,NVDA,67066G104,127162.0,63684001.22,0.9
3/9/2021,ARKW,2U INC,TWOU,90214J101,1677998.0,62203385.86,0.88
3/9/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,5642601.0,53491857.48,0.76
3/9/2021,ARKW,OKTA INC,OKTA,679295105,237977.0,52350180.46,0.74
3/9/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4103780.0,45757147.0,0.65
3/9/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,9087.0,1057545.06,0.01
3/9/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,446369.0,8257826.5,2.43
3/9/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5078615.0,8089275.42,2.38
3/9/2021,IZRL,E & M COMPUTING,EMCO,6302216,1198628.0,8011386.11,2.35
3/9/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,647328.0,7975080.96,2.34
3/9/2021,IZRL,WIX.COM LTD,WIX,M98068105,23829.0,7258789.98,2.13
3/9/2021,IZRL,CAMTEK LTD,CAMT,M20791105,254828.0,7142828.84,2.1
3/9/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,572200.0,7043782.0,2.07
3/9/2021,IZRL,INMODE LTD,INMD,M5425M103,100757.0,6891778.8,2.03
3/9/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,315112.0,6548027.36,1.92
